realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142866235724,4752,26466,-9140,17113,18223,0,0,0
1783142866236792,4755,26857,-7917,15935,18223,0,0,0
1783142866237857,4756,26857,-7917,15935,19261,0,0,0
1783142866238934,4758,27192,-6677,15935,19261,0,0,0
1783142866239999,4760,27192,-6677,14694,20224,0,0,0
1783142866241064,4763,27469,-5424,13395,20224,0,0,0
1783142866242128,4764,27469,-5424,13395,21107,0,0,0
1783142866243192,4767,27689,-4159,12043,21107,0,0,0
1783142866244256,4768,27689,-4159,12043,21906,0,0,0
1783142866245325,4770,27851,-2885,12043,21906,0,0,0
1783142866246376,4772,27851,-2885,10644,22619,0,0,0
1783142866247399,4774,27954,-1605,10644,22619,0,0,0
1783142866248463,4776,27954,-1605,9203,23243,0,0,0
1783142866249532,4778,27998,-322,9203,23243,0,0,0
1783142866250599,4782,27983,961,7725,23775,0,0,0
1783142866251663,4784,27983,961,6217,24213,0,0,0
1783142866252728,4786,27909,2243,6217,24213,0,0,0
1783142866253796,4788,27909,2243,4684,24556,0,0,0
1783142866254861,4790,27777,3521,4684,24556,0,0,0
1783142866255928,4792,27777,3521,3133,24801,0,0,0
1783142866256994,4794,27586,4790,3133,24801,0,0,0
1783142866258058,4796,27586,4790,1569,24949,0,0,0
1783142866259124,4798,27338,6050,1569,24949,0,0,0
1783142866260196,4800,27338,6050,0,24999,0,0,0
1783142866261268,4802,27032,7297,0,24999,0,0,0
1783142866262332,4804,27032,7297,-1569,24949,0,0,0
1783142866263375,4806,26668,8529,-1569,24949,0,0,0
1783142866264443,4810,26249,9742,-3133,24801,0,0,0
1783142866265508,4812,26249,9742,-4684,24556,0,0,0
1783142866266573,4814,25775,10936,-4684,24556,0,0,0
1783142866267637,4816,25775,10936,-6217,24213,0,0,0
1783142866268701,4818,25246,12106,-6217,24213,0,0,0
1783142866269765,4820,25246,12106,-7725,23775,0,0,0
1783142866270829,4822,24665,13251,-7725,23775,0,0,0
1783142866271896,4824,24665,13251,-9203,23243,0,0,0
1783142866272947,4826,24031,14368,-9203,23243,0,0,0
1783142866274011,4828,24031,14368,-10644,22619,0,0,0
1783142866275080,4830,23347,15454,-10644,22619,0,0,0
1783142866276144,4832,23347,15454,-12043,21906,0,0,0
1783142866277212,4834,22614,16508,-12043,21906,0,0,0
1783142866278277,4836,22614,16508,-13395,21107,0,0,0
1783142866279347,4838,21833,17528,-13395,21107,0,0,0
1783142866280373,4841,21007,17528,-14694,20224,0,0,0
